SPP Hourly Day-Ahead Locational Marginal Prices ($/megawatt) for Hubs
Hourly day-ahead locational marginal prices for SPP
Source: EIA collected from SPP
UTC Timestamp (Interval Ending),Local Timestamp Central Time (Interval Beginning),Local Timestamp Central Time (Interval Ending),Local Date,Hour Number,North Hub LMP,South Hub LMP,North Hub (Congestion),South Hub (Congestion),North Hub (Energy),South Hub (Energy),North Hub (Loss),South Hub (Loss)
2022-01-07 16:00:00,2022-01-07 09:00:00,2022-01-07 10:00:00,2022-01-07,10,36.9609,34.9493,-2.9597,-6.3902,40.5838,40.5838,-0.6632,0.7557
2022-01-07 17:00:00,2022-01-07 10:00:00,2022-01-07 11:00:00,2022-01-07,11,32.263,34.1251,-3.7311,-3.5898,36.8142,36.8143,-0.8201,0.9006
2022-01-07 18:00:00,2022-01-07 11:00:00,2022-01-07 12:00:00,2022-01-07,12,25.9587,35.3974,-6.06,1.8773,32.8297,32.8297,-0.811,0.6904
2022-01-07 19:00:00,2022-01-07 12:00:00,2022-01-07 13:00:00,2022-01-07,13,20.7126,26.4892,-6.2343,-1.7965,27.7349,27.735,-0.788,0.5507
2022-01-07 20:00:00,2022-01-07 13:00:00,2022-01-07 14:00:00,2022-01-07,14,17.026,20.0742,-5.3842,-3.6579,23.2675,23.2675,-0.8573,0.4646
2022-01-07 21:00:00,2022-01-07 14:00:00,2022-01-07 15:00:00,2022-01-07,15,14.9358,10.9218,-2.4009,-7.4466,18.0434,18.0435,-0.7067,0.3249
2022-01-07 22:00:00,2022-01-07 15:00:00,2022-01-07 16:00:00,2022-01-07,16,14.6659,3.7052,0.0519,-11.8196,15.2057,15.2056,-0.5917,0.3192
2022-01-07 23:00:00,2022-01-07 16:00:00,2022-01-07 17:00:00,2022-01-07,17,17.825,6.9262,-0.824,-12.7825,19.3636,19.3635,-0.7146,0.3452
2022-01-08 00:00:00,2022-01-07 17:00:00,2022-01-07 18:00:00,2022-01-07,18,23.173,16.2344,-4.1501,-12.4827,28.2846,28.2847,-0.9615,0.4324
2022-01-08 01:00:00,2022-01-07 18:00:00,2022-01-07 19:00:00,2022-01-07,19,22.1422,13.7826,-3.9921,-13.841,27.1976,27.1977,-1.0633,0.4259
2022-01-08 02:00:00,2022-01-07 19:00:00,2022-01-07 20:00:00,2022-01-07,20,16.5315,15.2979,-6.9182,-9.6269,24.484,24.484,-1.0343,0.4408
2022-01-08 03:00:00,2022-01-07 20:00:00,2022-01-07 21:00:00,2022-01-07,21,14.5695,11.8614,-6.0416,-10.1311,21.6257,21.6258,-1.0146,0.3667
2022-01-08 04:00:00,2022-01-07 21:00:00,2022-01-07 22:00:00,2022-01-07,22,8.7565,8.0588,-7.3837,-9.4386,17.0643,17.0642,-0.9241,0.4332
2022-01-08 05:00:00,2022-01-07 22:00:00,2022-01-07 23:00:00,2022-01-07,23,7.0313,6.5135,-7.993,-9.8301,15.9424,15.9424,-0.9181,0.4012
2022-01-08 06:00:00,2022-01-07 23:00:00,2022-01-08 00:00:00,2022-01-07,24,4.2452,3.176,-6.694,-8.7764,11.6017,11.6016,-0.6625,0.3508
2022-01-08 07:00:00,2022-01-08 00:00:00,2022-01-08 01:00:00,2022-01-08,1,-1.8845,5.7794,-10.0132,-2.9839,8.6019,8.602,-0.4732,0.1613
2022-01-08 08:00:00,2022-01-08 01:00:00,2022-01-08 02:00:00,2022-01-08,2,-2.6167,5.5355,-10.8468,-3.3352,8.7359,8.736,-0.5058,0.1347
2022-01-08 09:00:00,2022-01-08 02:00:00,2022-01-08 03:00:00,2022-01-08,3,-2.0101,2.4337,-9.6729,-5.8524,8.1405,8.1405,-0.4777,0.1456
2022-01-08 10:00:00,2022-01-08 03:00:00,2022-01-08 04:00:00,2022-01-08,4,-3.3063,4.5498,-10.7212,-3.4374,7.8553,7.8552,-0.4404,0.132
2022-01-08 11:00:00,2022-01-08 04:00:00,2022-01-08 05:00:00,2022-01-08,5,-1.4889,7.38,-9.9028,-1.656,8.9102,8.9102,-0.4963,0.1258
2022-01-08 12:00:00,2022-01-08 05:00:00,2022-01-08 06:00:00,2022-01-08,6,3.6439,13.4051,-8.4284,0.5858,12.6665,12.6665,-0.5942,0.1528
2022-01-08 13:00:00,2022-01-08 06:00:00,2022-01-08 07:00:00,2022-01-08,7,9.3716,18.1995,-6.9957,0.8362,17.125,17.125,-0.7577,0.2383
2022-01-08 14:00:00,2022-01-08 07:00:00,2022-01-08 08:00:00,2022-01-08,8,16.9307,18.7509,-2.7727,-2.0076,20.5347,20.5347,-0.8313,0.2238
2022-01-08 15:00:00,2022-01-08 08:00:00,2022-01-08 09:00:00,2022-01-08,9,22.6496,21.0918,-0.5047,-3.2538,24.0902,24.0902,-0.9359,0.2554
2022-01-08 16:00:00,2022-01-08 09:00:00,2022-01-08 10:00:00,2022-01-08,10,26.3276,22.3139,0.6822,-4.4624,26.5364,26.5364,-0.891,0.2399
2022-01-08 17:00:00,2022-01-08 10:00:00,2022-01-08 11:00:00,2022-01-08,11,27.4819,24.1385,0.2384,-3.7169,27.8853,27.8853,-0.6418,-0.0299
2022-01-08 18:00:00,2022-01-08 11:00:00,2022-01-08 12:00:00,2022-01-08,12,23.4702,26.6312,-0.5226,2.0684,24.5589,24.5589,-0.5661,0.0039
2022-01-08 19:00:00,2022-01-08 12:00:00,2022-01-08 13:00:00,2022-01-08,13,19.692,23.9542,-0.6506,3.068,20.8914,20.8914,-0.5488,-0.0052
2022-01-08 20:00:00,2022-01-08 13:00:00,2022-01-08 14:00:00,2022-01-08,14,18.663,22.8549,-1.5951,1.84,20.935,20.935,-0.6769,0.0799
2022-01-08 21:00:00,2022-01-08 14:00:00,2022-01-08 15:00:00,2022-01-08,15,17.2103,20.613,-1.8719,0.894,19.7428,19.7427,-0.6606,-0.0237
2022-01-08 22:00:00,2022-01-08 15:00:00,2022-01-08 16:00:00,2022-01-08,16,18.7058,21.3845,-1.6908,0.2504,21.1405,21.1406,-0.7439,-0.0065
2022-01-08 23:00:00,2022-01-08 16:00:00,2022-01-08 17:00:00,2022-01-08,17,25.9324,31.3755,-3.293,1.0504,30.2305,30.2305,-1.0051,0.0946
2022-01-09 00:00:00,2022-01-08 17:00:00,2022-01-08 18:00:00,2022-01-08,18,33.6096,40.0848,-3.8803,1.1112,38.7843,38.7843,-1.2944,0.1893
2022-01-09 01:00:00,2022-01-08 18:00:00,2022-01-08 19:00:00,2022-01-08,19,21.1806,29.0381,-5.2705,1.2655,27.5334,27.5334,-1.0823,0.2392
2022-01-09 02:00:00,2022-01-08 19:00:00,2022-01-08 20:00:00,2022-01-08,20,13.5008,23.8304,-7.3471,1.8261,21.7954,21.7955,-0.9475,0.2088
2022-01-09 03:00:00,2022-01-08 20:00:00,2022-01-08 21:00:00,2022-01-08,21,10.7347,22.1897,-8.7545,1.6015,20.455,20.455,-0.9658,0.1332
2022-01-09 04:00:00,2022-01-08 21:00:00,2022-01-08 22:00:00,2022-01-08,22,6.9281,13.7512,-8.4662,-2.4009,16.1072,16.1073,-0.7129,0.0448
2022-01-09 05:00:00,2022-01-08 22:00:00,2022-01-08 23:00:00,2022-01-08,23,3.06,10.1628,-9.8785,-3.2834,13.5025,13.5025,-0.564,-0.0563
2022-01-09 06:00:00,2022-01-08 23:00:00,2022-01-09 00:00:00,2022-01-08,24,0.0112,-0.6946,-8.0844,-9.0296,8.4451,8.4451,-0.3495,-0.1101
2022-01-09 07:00:00,2022-01-09 00:00:00,2022-01-09 01:00:00,2022-01-09,1,-4.7618,-7.6335,-8.6006,-11.6443,4.0459,4.0459,-0.2071,-0.0351
2022-01-09 08:00:00,2022-01-09 01:00:00,2022-01-09 02:00:00,2022-01-09,2,-4.5407,-8.036,-8.3773,-11.9817,4.0154,4.0154,-0.1788,-0.0697
2022-01-09 09:00:00,2022-01-09 02:00:00,2022-01-09 03:00:00,2022-01-09,3,-3.0692,-8.2914,-6.7226,-11.9972,3.7963,3.7963,-0.1429,-0.0905
2022-01-09 10:00:00,2022-01-09 03:00:00,2022-01-09 04:00:00,2022-01-09,4,-2.094,-8.796,-6.6705,-13.4079,4.7494,4.7493,-0.1729,-0.1374
2022-01-09 11:00:00,2022-01-09 04:00:00,2022-01-09 05:00:00,2022-01-09,5,3.8536,-8.4026,-4.954,-17.2888,9.1639,9.1639,-0.3563,-0.2777
2022-01-09 12:00:00,2022-01-09 05:00:00,2022-01-09 06:00:00,2022-01-09,6,10.3479,-7.343,-2.9703,-20.7754,13.8502,13.8502,-0.532,-0.4178
2022-01-09 13:00:00,2022-01-09 06:00:00,2022-01-09 07:00:00,2022-01-09,7,18.377,-5.8857,0.8102,-23.5341,18.1843,18.1842,-0.6175,-0.5358
2022-01-09 14:00:00,2022-01-09 07:00:00,2022-01-09 08:00:00,2022-01-09,8,27.4775,0.6347,2.457,-24.1874,25.604,25.6041,-0.5835,-0.782
2022-01-09 15:00:00,2022-01-09 08:00:00,2022-01-09 09:00:00,2022-01-09,9,33.7,5.95,4.0784,-23.128,30.1384,30.1384,-0.5168,-1.0604
2022-01-09 16:00:00,2022-01-09 09:00:00,2022-01-09 10:00:00,2022-01-09,10,39.4228,12.72,5.4441,-20.6377,34.525,34.525,-0.5463,-1.1673
2022-01-09 17:00:00,2022-01-09 10:00:00,2022-01-09 11:00:00,2022-01-09,11,40.7967,23.2312,3.2829,-13.517,38.0927,38.0929,-0.5789,-1.3447
2022-01-09 18:00:00,2022-01-09 11:00:00,2022-01-09 12:00:00,2022-01-09,12,39.5834,24.9379,2.8867,-10.9187,37.1998,37.1998,-0.5031,-1.3432
2022-01-09 19:00:00,2022-01-09 12:00:00,2022-01-09 13:00:00,2022-01-09,13,37.9846,28.3451,2.6451,-6.4515,35.893,35.893,-0.5535,-1.0964
2022-01-09 20:00:00,2022-01-09 13:00:00,2022-01-09 14:00:00,2022-01-09,14,31.9013,28.6183,-0.2447,-3.3458,32.8292,32.8292,-0.6832,-0.8651
2022-01-09 21:00:00,2022-01-09 14:00:00,2022-01-09 15:00:00,2022-01-09,15,29.258,28.0574,-1.2511,-2.5917,31.2769,31.2769,-0.7678,-0.6278
2022-01-09 22:00:00,2022-01-09 15:00:00,2022-01-09 16:00:00,2022-01-09,16,31.9065,30.9234,-1.2141,-2.4724,33.9199,33.9199,-0.7993,-0.5241
2022-01-09 23:00:00,2022-01-09 16:00:00,2022-01-09 17:00:00,2022-01-09,17,38.6986,35.4932,-0.95,-3.7956,40.0731,40.0731,-0.4245,-0.7843
2022-01-10 00:00:00,2022-01-09 17:00:00,2022-01-09 18:00:00,2022-01-09,18,54.8604,47.5176,0.385,-5.5622,54.3939,54.3939,0.0815,-1.3141
2022-01-10 01:00:00,2022-01-09 18:00:00,2022-01-09 19:00:00,2022-01-09,19,50.1301,47.6066,-1.4763,-2.6223,51.4032,51.4032,0.2032,-1.1743
2022-01-10 02:00:00,2022-01-09 19:00:00,2022-01-09 20:00:00,2022-01-09,20,43.2342,40.4901,-1.1239,-2.7366,44.1577,44.1576,0.2004,-0.9309
2022-01-10 03:00:00,2022-01-09 20:00:00,2022-01-09 21:00:00,2022-01-09,21,36.3312,34.5273,-1.539,-2.7141,37.8899,37.89,-0.0197,-0.6486
2022-01-10 04:00:00,2022-01-09 21:00:00,2022-01-09 22:00:00,2022-01-09,22,41.1632,31.3044,4.3761,-4.9632,36.8251,36.8251,-0.038,-0.5575
2022-01-10 05:00:00,2022-01-09 22:00:00,2022-01-09 23:00:00,2022-01-09,23,41.6718,29.2741,6.4577,-5.5443,35.2948,35.2948,-0.0807,-0.4764
2022-01-10 06:00:00,2022-01-09 23:00:00,2022-01-10 00:00:00,2022-01-09,24,34.8268,25.4156,4.3795,-4.8336,30.6848,30.6848,-0.2375,-0.4356
2022-01-10 07:00:00,2022-01-10 00:00:00,2022-01-10 01:00:00,2022-01-10,1,37.9242,28.19,5.8727,-4.4207,32.7807,32.7807,-0.7292,-0.17
2022-01-10 08:00:00,2022-01-10 01:00:00,2022-01-10 02:00:00,2022-01-10,2,37.0087,27.9742,5.266,-4.2862,32.4353,32.4353,-0.6926,-0.1749
2022-01-10 09:00:00,2022-01-10 02:00:00,2022-01-10 03:00:00,2022-01-10,3,38.2572,28.0904,5.7701,-4.5761,33.0076,33.0077,-0.5205,-0.3412
2022-01-10 10:00:00,2022-01-10 03:00:00,2022-01-10 04:00:00,2022-01-10,4,39.5268,27.9077,6.575,-4.9382,33.2905,33.2904,-0.3387,-0.4445
2022-01-10 11:00:00,2022-01-10 04:00:00,2022-01-10 05:00:00,2022-01-10,5,45.5193,28.05,10.254,-6.4668,35.211,35.2109,0.0543,-0.6941
2022-01-10 12:00:00,2022-01-10 05:00:00,2022-01-10 06:00:00,2022-01-10,6,62.7606,33.3712,16.7598,-10.0552,44.8373,44.8373,1.1635,-1.4109
2022-01-10 13:00:00,2022-01-10 06:00:00,2022-01-10 07:00:00,2022-01-10,7,74.9998,40.4125,18.2336,-13.0674,54.9921,54.992,1.7741,-1.5121
2022-01-10 14:00:00,2022-01-10 07:00:00,2022-01-10 08:00:00,2022-01-10,8,116.3469,48.6373,39.0017,-21.8073,73.2973,73.2974,4.0479,-2.8528
2022-01-10 15:00:00,2022-01-10 08:00:00,2022-01-10 09:00:00,2022-01-10,9,102.3165,45.1455,35.0816,-16.2345,63.5394,63.5393,3.6955,-2.1593
2022-01-10 16:00:00,2022-01-10 09:00:00,2022-01-10 10:00:00,2022-01-10,10,119.7539,54.9999,40.2661,-18.9682,75.9327,75.9327,3.5551,-1.9646
2022-01-10 17:00:00,2022-01-10 10:00:00,2022-01-10 11:00:00,2022-01-10,11,131.2669,63.2055,45.0646,-18.1133,82.7296,82.7296,3.4727,-1.4108
2022-01-10 18:00:00,2022-01-10 11:00:00,2022-01-10 12:00:00,2022-01-10,12,99.4525,49.2614,32.0314,-14.702,64.7778,64.7778,2.6433,-0.8144
2022-01-10 19:00:00,2022-01-10 12:00:00,2022-01-10 13:00:00,2022-01-10,13,82.5147,43.4924,24.4404,-11.4957,55.7287,55.7287,2.3456,-0.7406
2022-01-10 20:00:00,2022-01-10 13:00:00,2022-01-10 14:00:00,2022-01-10,14,67.837,36.695,19.9056,-9.3713,46.4535,46.4535,1.4779,-0.3872
2022-01-10 21:00:00,2022-01-10 14:00:00,2022-01-10 15:00:00,2022-01-10,15,63.2152,36.8735,17.1289,-7.7078,44.8907,44.8906,1.1956,-0.3093
2022-01-10 22:00:00,2022-01-10 15:00:00,2022-01-10 16:00:00,2022-01-10,16,54.9994,35.91,13.0047,-4.7722,40.873,40.8729,1.1217,-0.1907
2022-01-10 23:00:00,2022-01-10 16:00:00,2022-01-10 17:00:00,2022-01-10,17,57.1868,39.6232,12.6827,-4.0893,43.5996,43.5995,0.9045,0.113
2022-01-11 00:00:00,2022-01-10 17:00:00,2022-01-10 18:00:00,2022-01-10,18,55.1242,47.5124,3.364,-3.807,51.0331,51.033,0.7271,0.2864
2022-01-11 01:00:00,2022-01-10 18:00:00,2022-01-10 19:00:00,2022-01-10,19,39.8655,42.649,-1.0788,1.0525,41.0802,41.0802,-0.1359,0.5163
2022-01-11 02:00:00,2022-01-10 19:00:00,2022-01-10 20:00:00,2022-01-10,20,30.5967,35.3353,-2.4853,1.1545,33.7159,33.7159,-0.6339,0.4649
2022-01-11 03:00:00,2022-01-10 20:00:00,2022-01-10 21:00:00,2022-01-10,21,23.5074,30.2328,-4.4724,0.7683,28.9586,28.9587,-0.9788,0.5058
2022-01-11 04:00:00,2022-01-10 21:00:00,2022-01-10 22:00:00,2022-01-10,22,17.4717,27.7444,-6.7596,1.7858,25.4411,25.4412,-1.2098,0.5174
2022-01-11 05:00:00,2022-01-10 22:00:00,2022-01-10 23:00:00,2022-01-10,23,12.2724,28.3077,-10.3613,4.0031,23.8726,23.8726,-1.2389,0.432
2022-01-11 06:00:00,2022-01-10 23:00:00,2022-01-11 00:00:00,2022-01-10,24,7.0356,26.989,-12.1856,6.161,20.3205,20.3205,-1.0993,0.5075
2022-01-11 07:00:00,2022-01-11 00:00:00,2022-01-11 01:00:00,2022-01-11,1,8.19,15.8853,-6.3213,-0.3872,15.8333,15.8333,-1.322,0.4392
2022-01-11 08:00:00,2022-01-11 01:00:00,2022-01-11 02:00:00,2022-01-11,2,5.1288,15.2958,-6.813,1.8466,13.0962,13.0962,-1.1544,0.353
2022-01-11 09:00:00,2022-01-11 02:00:00,2022-01-11 03:00:00,2022-01-11,3,4.0913,16.0552,-8.7601,1.5959,14.1131,14.1131,-1.2617,0.3462
2022-01-11 10:00:00,2022-01-11 03:00:00,2022-01-11 04:00:00,2022-01-11,4,1.2125,13.3977,-8.9791,1.9379,11.1971,11.1972,-1.0055,0.2626
2022-01-11 11:00:00,2022-01-11 04:00:00,2022-01-11 05:00:00,2022-01-11,5,4.4043,18.328,-10.7429,1.3395,16.6262,16.6262,-1.479,0.3623
2022-01-11 12:00:00,2022-01-11 05:00:00,2022-01-11 06:00:00,2022-01-11,6,13.3391,27.0583,-10.2325,1.2406,25.4467,25.4467,-1.8751,0.371
2022-01-11 13:00:00,2022-01-11 06:00:00,2022-01-11 07:00:00,2022-01-11,7,16.8049,48.3303,-16.8684,11.2741,36.3789,36.3789,-2.7056,0.6773
2022-01-11 14:00:00,2022-01-11 07:00:00,2022-01-11 08:00:00,2022-01-11,8,18.8353,56.3212,-19.0962,14.7995,40.7694,40.7694,-2.8379,0.7523
2022-01-11 15:00:00,2022-01-11 08:00:00,2022-01-11 09:00:00,2022-01-11,9,15.8945,49.9709,-16.8547,14.2523,35.1306,35.1306,-2.3814,0.588
2022-01-11 16:00:00,2022-01-11 09:00:00,2022-01-11 10:00:00,2022-01-11,10,22.9356,49.3337,-12.9077,9.9367,38.4073,38.4074,-2.564,0.9896
2022-01-11 17:00:00,2022-01-11 10:00:00,2022-01-11 11:00:00,2022-01-11,11,22.3208,48.0857,-12.5682,9.5087,37.4082,37.4082,-2.5192,1.1688
2022-01-11 18:00:00,2022-01-11 11:00:00,2022-01-11 12:00:00,2022-01-11,12,15.5108,36.4459,-10.3085,7.7529,27.718,27.7181,-1.8987,0.9749
2022-01-11 19:00:00,2022-01-11 12:00:00,2022-01-11 13:00:00,2022-01-11,13,10.8727,27.7,-6.5666,8.3108,18.6855,18.6854,-1.2462,0.7038
2022-01-11 20:00:00,2022-01-11 13:00:00,2022-01-11 14:00:00,2022-01-11,14,11.9377,20.3286,-1.0588,6.0048,13.8528,13.8527,-0.8563,0.4711
2022-01-11 21:00:00,2022-01-11 14:00:00,2022-01-11 15:00:00,2022-01-11,15,11.6117,14.1176,-0.6834,0.6308,13.0804,13.0805,-0.7853,0.4063
2022-01-11 22:00:00,2022-01-11 15:00:00,2022-01-11 16:00:00,2022-01-11,16,17.4783,13.58,4.9552,-0.1333,13.2878,13.2879,-0.7647,0.4254
2022-01-11 23:00:00,2022-01-11 16:00:00,2022-01-11 17:00:00,2022-01-11,17,24.6483,19.6124,8.0612,1.4786,17.5502,17.5502,-0.9631,0.5836
2022-01-12 00:00:00,2022-01-11 17:00:00,2022-01-11 18:00:00,2022-01-11,18,23.7383,27.3774,0.8082,2.441,24.2169,24.2168,-1.2868,0.7196
2022-01-12 01:00:00,2022-01-11 18:00:00,2022-01-11 19:00:00,2022-01-11,19,14.9849,21.3789,-5.2094,-0.7088,21.4529,21.4529,-1.2586,0.6348
2022-01-12 02:00:00,2022-01-11 19:00:00,2022-01-11 20:00:00,2022-01-11,20,14.8109,19.4405,-4.4762,-1.7917,20.5771,20.577,-1.29,0.6552
2022-01-12 03:00:00,2022-01-11 20:00:00,2022-01-11 21:00:00,2022-01-11,21,16.0569,15.298,-1.4644,-3.8904,18.6542,18.6542,-1.1329,0.5342
2022-01-12 04:00:00,2022-01-11 21:00:00,2022-01-11 22:00:00,2022-01-11,22,12.6356,11.9275,-2.4315,-4.7157,16.1156,16.1156,-1.0485,0.5276
2022-01-12 05:00:00,2022-01-11 22:00:00,2022-01-11 23:00:00,2022-01-11,23,10.8174,11.7,-2.0356,-2.3367,13.7006,13.7004,-0.8476,0.3363
2022-01-12 06:00:00,2022-01-11 23:00:00,2022-01-12 00:00:00,2022-01-11,24,6.3796,11.02,-3.8489,-0.1211,10.9062,10.9062,-0.6777,0.2349
2022-01-12 07:00:00,2022-01-12 00:00:00,2022-01-12 01:00:00,2022-01-12,1,4.4213,13.1522,-9.599,-2.0494,14.9666,14.9666,-0.9463,0.235
2022-01-12 08:00:00,2022-01-12 01:00:00,2022-01-12 02:00:00,2022-01-12,2,4.0958,10.9243,-9.2776,-3.6255,14.292,14.292,-0.9186,0.2578
2022-01-12 09:00:00,2022-01-12 02:00:00,2022-01-12 03:00:00,2022-01-12,3,3.4674,12.3283,-9.529,-1.8793,13.9081,13.9081,-0.9117,0.2995
2022-01-12 10:00:00,2022-01-12 03:00:00,2022-01-12 04:00:00,2022-01-12,4,6.7535,14.1543,-11.4874,-5.841,19.5408,19.5408,-1.2999,0.4545
2022-01-12 11:00:00,2022-01-12 04:00:00,2022-01-12 05:00:00,2022-01-12,5,10.8607,29.513,-10.0228,6.7334,22.2929,22.293,-1.4094,0.4866
2022-01-12 12:00:00,2022-01-12 05:00:00,2022-01-12 06:00:00,2022-01-12,6,19.0782,35.459,-7.9946,5.8088,28.8877,28.8878,-1.8149,0.7624
2022-01-12 13:00:00,2022-01-12 06:00:00,2022-01-12 07:00:00,2022-01-12,7,24.5584,42.3856,-10.491,4.0039,37.2055,37.2055,-2.1561,1.1762
2022-01-12 14:00:00,2022-01-12 07:00:00,2022-01-12 08:00:00,2022-01-12,8,25.4435,39.3828,-9.9825,1.5314,37.2267,37.2266,-1.8007,0.6248
2022-01-12 15:00:00,2022-01-12 08:00:00,2022-01-12 09:00:00,2022-01-12,9,22.476,34.7289,-8.0496,2.2078,31.9204,31.9205,-1.3948,0.6006
2022-01-12 16:00:00,2022-01-12 09:00:00,2022-01-12 10:00:00,2022-01-12,10,29.8748,39.0567,-5.2752,1.5695,36.6759,36.6759,-1.5259,0.8113
2022-01-12 17:00:00,2022-01-12 10:00:00,2022-01-12 11:00:00,2022-01-12,11,40.3879,46.59,-2.1908,1.2065,44.2065,44.2065,-1.6278,1.177
2022-01-12 18:00:00,2022-01-12 11:00:00,2022-01-12 12:00:00,2022-01-12,12,40.3899,45.5004,-2.0662,0.699,43.7399,43.7398,-1.2838,1.0616
2022-01-12 19:00:00,2022-01-12 12:00:00,2022-01-12 13:00:00,2022-01-12,13,33.7395,38.8625,-2.4514,1.0499,37.0914,37.0914,-0.9005,0.7212
2022-01-12 20:00:00,2022-01-12 13:00:00,2022-01-12 14:00:00,2022-01-12,14,30.8191,33.0499,-1.332,-0.5611,32.9319,32.932,-0.7808,0.679
2022-01-12 21:00:00,2022-01-12 14:00:00,2022-01-12 15:00:00,2022-01-12,15,28.8686,30.907,-1.0268,-0.1986,30.59,30.5899,-0.6946,0.5157
2022-01-12 22:00:00,2022-01-12 15:00:00,2022-01-12 16:00:00,2022-01-12,16,29.819,30.8323,-0.3337,-0.4756,30.8071,30.807,-0.6544,0.5009
2022-01-12 23:00:00,2022-01-12 16:00:00,2022-01-12 17:00:00,2022-01-12,17,36.2507,38.2494,-0.6641,0.2199,37.5038,37.5038,-0.589,0.5257
2022-01-13 00:00:00,2022-01-12 17:00:00,2022-01-12 18:00:00,2022-01-12,18,49.3405,51.1901,-0.421,0.4052,50.3913,50.3913,-0.6298,0.3936
2022-01-13 01:00:00,2022-01-12 18:00:00,2022-01-12 19:00:00,2022-01-12,19,44.3871,48.4196,-1.5212,0.8618,46.9625,46.9626,-1.0542,0.5952
2022-01-13 02:00:00,2022-01-12 19:00:00,2022-01-12 20:00:00,2022-01-12,20,29.5465,36.8519,-3.7347,1.7794,34.5621,34.5621,-1.2809,0.5104
2022-01-13 03:00:00,2022-01-12 20:00:00,2022-01-12 21:00:00,2022-01-12,21,25.3073,34.9342,-5.5664,1.7575,32.4416,32.4416,-1.5679,0.7351
2022-01-13 04:00:00,2022-01-12 21:00:00,2022-01-12 22:00:00,2022-01-12,22,22.1091,29.6135,-4.2021,1.0012,27.9096,27.9096,-1.5984,0.7027
2022-01-13 05:00:00,2022-01-12 22:00:00,2022-01-12 23:00:00,2022-01-12,23,16.9964,24.3914,-4.2955,0.9814,22.8125,22.8125,-1.5206,0.5975
2022-01-13 06:00:00,2022-01-12 23:00:00,2022-01-13 00:00:00,2022-01-12,24,13.4613,19.3319,-3.8387,0.4787,18.5331,18.5331,-1.2331,0.3201
2022-01-13 07:00:00,2022-01-13 00:00:00,2022-01-13 01:00:00,2022-01-13,1,9.3212,22.46,-7.0927,5.0051,17.3054,17.3054,-0.8915,0.1495
2022-01-13 08:00:00,2022-01-13 01:00:00,2022-01-13 02:00:00,2022-01-13,2,2.6931,25.2763,-10.0844,11.5595,13.5732,13.5732,-0.7957,0.1436
2022-01-13 09:00:00,2022-01-13 02:00:00,2022-01-13 03:00:00,2022-01-13,3,-0.2188,21.8345,-11.3029,9.8738,11.8319,11.8319,-0.7478,0.1288
2022-01-13 10:00:00,2022-01-13 03:00:00,2022-01-13 04:00:00,2022-01-13,4,-3.0814,22.9837,-13.2528,11.9492,10.9147,10.9148,-0.7433,0.1197
2022-01-13 11:00:00,2022-01-13 04:00:00,2022-01-13 05:00:00,2022-01-13,5,-1.8611,26.8422,-14.0798,13.5292,13.1742,13.1742,-0.9555,0.1388
2022-01-13 12:00:00,2022-01-13 05:00:00,2022-01-13 06:00:00,2022-01-13,6,3.9662,42.4008,-15.486,21.3473,20.8696,20.8696,-1.4174,0.1839
2022-01-13 13:00:00,2022-01-13 06:00:00,2022-01-13 07:00:00,2022-01-13,7,16.0013,48.5399,-12.1011,17.9206,30.1537,30.1537,-2.0513,0.4656
2022-01-13 14:00:00,2022-01-13 07:00:00,2022-01-13 08:00:00,2022-01-13,8,22.1877,51.4431,-11.3071,15.6954,35.5245,35.5246,-2.0297,0.2231
2022-01-13 15:00:00,2022-01-13 08:00:00,2022-01-13 09:00:00,2022-01-13,9,20.8663,39.7621,-9.2736,7.66,31.8419,31.8419,-1.702,0.2602
2022-01-13 16:00:00,2022-01-13 09:00:00,2022-01-13 10:00:00,2022-01-13,10,42.3626,48.3674,-1.7374,2.1502,45.8856,45.8855,-1.7856,0.3317
2022-01-13 17:00:00,2022-01-13 10:00:00,2022-01-13 11:00:00,2022-01-13,11,47.1136,47.0615,-0.2392,-1.3783,48.2741,48.2741,-0.9213,0.1657
2022-01-13 18:00:00,2022-01-13 11:00:00,2022-01-13 12:00:00,2022-01-13,12,44.27,43.0724,0.0637,-1.2971,44.2591,44.2591,-0.0528,0.1104
2022-01-13 19:00:00,2022-01-13 12:00:00,2022-01-13 13:00:00,2022-01-13,13,40.3634,38.8021,-0.054,-1.2029,40.0358,40.0357,0.3816,-0.0307
2022-01-13 20:00:00,2022-01-13 13:00:00,2022-01-13 14:00:00,2022-01-13,14,37.8598,36.8851,-0.0822,-0.9881,37.7446,37.7446,0.1974,0.1286
2022-01-13 21:00:00,2022-01-13 14:00:00,2022-01-13 15:00:00,2022-01-13,15,38.3886,37.8956,0.0959,-0.9452,38.4924,38.4926,-0.1997,0.3482
2022-01-13 22:00:00,2022-01-13 15:00:00,2022-01-13 16:00:00,2022-01-13,16,39.6574,40.2474,0.0944,-0.1733,39.9769,39.9768,-0.4139,0.4439
2022-01-13 23:00:00,2022-01-13 16:00:00,2022-01-13 17:00:00,2022-01-13,17,47.6342,49.4175,0.068,0.1466,48.4976,48.4975,-0.9314,0.7734
2022-01-14 00:00:00,2022-01-13 17:00:00,2022-01-13 18:00:00,2022-01-13,18,64.0164,66.7104,0.1092,0.2355,65.3447,65.3446,-1.4375,1.1303
